0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,,,,,diffusion_estimation,DWI,,3,,"For all methods, report Some evidence of fit quality; e.g. sample of slices of diffusion weighted data, or residual maps",char,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,Tensor or Kurtosis,,,,tensor_or_kurtosis,DWI,,0,,"For Tensor or Kurtosis: Any parameter constraints, like cylindrical symmetry",,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,Multi-compartmental models,,,,multi-compartmental_models,DWI,,0,,Compartments of the model,,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,Orientation distribution function,,,,orientation_distribution_function,DWI,,2,,Parametric (model) or nonparametric (basis function) model,dropdown,parametric model | nonparametric model,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,Orientation distribution function,,,,orientation_distribution_function,DWI,,2,,Whether orientation distribution function or fibre orientation density is reported,dropdown,Whether orientation distribution function or fibre orientation density is reported,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,Orientation distribution function,,,,orientation_distribution_function,DWI,,2,,"For spherical deconvolution, note how the canonical fibre response function is derived (e.g. from the data themselves, or simulated data)",boolean,Was spherical deconvolution applied,1,,,,,,,,,,,,,
TRUE,FALSE,3,0,0,0,preprocessing,Preprocessing,Diffusion processing,,,,,diffusion_processing,DWI,,4,,"Summary measures computed (FA, MD, AD, RD, MK, AK, RK, etc.)",char,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,0,preprocessing,Preprocessing,Diffusion processing,,,,,diffusion_processing,DWI,,4,,Whether a track based or voxel-­wise method is used,dropdown,track based mehod | voxel-­wise method,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,0,preprocessing,Preprocessing,Diffusion processing,,,,,diffusion_processing,DWI,,4,,Threshold used to define analysis voxels,float,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,0,preprocessing,Preprocessing,Diffusion processing,,,,,diffusion_processing,DWI,,4,,Use of population reference track atlas vs. custom atlas (specify set of subjects used to create atlas),dropdown,population reference track atlas | custom atlas,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,0,preprocessing,Preprocessing,Diffusion processing,,,,,diffusion_processing,DWI,,4,,Standard deviation map (across subjects),,,1,,,,,,,,,,,,,
TRUE,FALSE,3,0,0,1,preprocessing,Preprocessing,Diffusion tractography,,,,,diffusion_tractography,DWI,,4,,Name of software/method,char,Sofware | method,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion tractography,,,,,diffusion_tractography,DWI,,4,,"Step size, turning angle and stopping criteria",float,Step size | turning angle | stopping criteria,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion tractography,,,,,diffusion_tractography,DWI,,4,Was analysis ROI based?,"For ROI based analysis, definition of ROIs (e.g. specify the images used to draw ROIs; manual, semi-automatic or automatic definition of ROIs)",boolean,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion tractography,,,,,diffusion_tractography,DWI,,4,,"For tracking, note step­-size, turning angle, any anatomical constraints imposed, and stopping criteria",float,For tracking: step­-size | turning angle | any anatomical constraints imposed | and stopping criteria,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion tractography,,,,,diffusion_tractography,DWI,,4,,"If a measure of path probability / “connectivity” is extracted, clearly define this measure",char,,1,,,,,,,,,,,,,
TRUE,FALSE,3,0,0,1,preprocessing,Preprocessing,Perfusion,Arterial Spin Labeling,Modelling/post-processing scheme,Subtraction,,subtraction,ASL,,0,,"Specify whether simple subtraction, running, sinc­-subtraction, etc.",dropdown,simple subtraction | running | sinc­-subtraction | etc.,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Perfusion,Arterial Spin Labeling,Modelling/post-processing scheme,Quantitative models,,quantitative_models,ASL,,0,,"Specify model used, number of free parameters",char,model used | number of free parameters,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Perfusion,Dynamic Susceptibility Contrast MRI,,,,dynamic_susceptibility_contrast_mri,SWI,,3,,"How concentration time curves are calculated, e.g. use of T1 corrections (if short TR) or corrections for leakage",,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Perfusion,Dynamic Susceptibility Contrast MRI,,,,dynamic_susceptibility_contrast_mri,SWI,,3,,Selection of arterial input function (e.g. manual or automatic with reference to method),char,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Perfusion,Dynamic Susceptibility Contrast MRI,,,,dynamic_susceptibility_contrast_mri,SWI,,3,,Deconvolution method (kinetic model) to estimate residue function (e.g. SVD or parametric model),char,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Perfusion,Dynamic Susceptibility Contrast MRI,,,,dynamic_susceptibility_contrast_mri,SWI,,3,,"Details of parameter calculations (e.g. CBF, CBV, MTT, TTP, Tmax)",char,,1,,,,,,,,,,,,,
TRUE,FALSE,3,1,0,1,preprocessing,Preprocessing,func-anat coreg,func-anat coreg software,,,,func-anat_coreg_software,,,0,Software used for the functional - anatomical coregistration,,mri_software,,~single_preprocessing_software | operation_performed == func-anat_coreg,SPM,FSL,,,,,,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,func-anat coreg,func-anat coreg version,,,,func-anat_coreg_version,,,0,Software version used for the functional - anatomical coregistration,,char,,~single_preprocessing_software | operation_performed == func-anat_coreg,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,1,0,preprocessing,Preprocessing,func-anat coreg,func-anat coreg method,,,,func-anat_coreg_method,,,0,Method used for the functional - anatomical coregistration,,char,,operation_performed == func-anat_coreg,Rigid-body (6 parameter model),Affine (12 parameter model),,,,,functional_coregistration_method,,,,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,func-anat coreg,func-anat coreg target volume,,,,func-anat_coreg_target_volume,,,0,Target volume used for the functional - anatomical coregistration,,char,,operation_performed == func-anat_coreg,no default,no default,,,,,,,tgtvol,81.5,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,func-anat coreg,func-anat coreg source volume,,,,func-anat_coreg_source_volume,,,0,Source volume used for the functional - anatomical coregistration,,char,,operation_performed == func-anat_coreg,no default,no default,,,,,,,srcvol,40,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,func-anat coreg,func-anat coreg dof,,,,func-anat_coreg_dof,,,0,Number of degrees of freedom for the functional - anatomical coregistration,"Type of transformation (rigid: 6 degrees of freedom, nonlinear); if nonlinear, type of transformation",float,,operation_performed == func-anat_coreg,6,12,,,,,,,dof,8,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,func-anat coreg,func-anat coreg cost function,,,,func-anat_coreg_cost_function,,,0,Similarity metric used for functional - anatomical coregistration,Image similarity metric,cost_function,,operation_performed == func-anat_coreg,mean-squared difference,boundary-based registration,,,,,,,sim,4,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,func-anat coreg,func-anat coreg interpolation method,,,,func-anat_coreg_interpolation_method,,,0,Interpolation method used for the functional - anatomical coregistration,,interpolation,,operation_performed == func-anat_coreg,4-th degree spline,trilinear interpolation,,,,,,,interp,2,,,
TRUE,FALSE,3,0,0,1,preprocessing,Preprocessing,Distortion correction,,,,,distortion_correction,,,0,Was any distortion correction due to field or gradient nonlinearity used?,Use of any distortion correction due to field or gradient nonlinearity,boolean,,1,,,,,,,,,,,,,
TRUE,FALSE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg software,,,,intersubj_reg_software,,,0,Software used for intersubject registration,,mri_software,,~single_preprocessing_software | operation_performed == intersubj_reg,SPM,FSL,,,,,intersubject_registration_software,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,intersubj reg,intersubj reg version,,,,intersubj_reg_version,,,0,Software version used for intersubject registration,,char,,~single_preprocessing_software | operation_performed == intersubj_reg,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,intersubj reg,intersubj reg Method,,,,intersubj_reg_method,,,0,Specify method used for intersubject registration,,radio,FSL flirt followed by fnirt | FreeSurfer | Caret | Workbench,operation_performed == intersubj_reg,Segmenation,FNIRT,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,intersubj reg,intersubj reg volume surface,,,,intersubj_reg_volume_surface,,,0,Was the registration volume or surface based?,,radio,surface | volume,operation_performed == intersubj_reg,volume,volume,,,,,,,,,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg source image modality,,,,intersubj_reg_source_image_modality,,,0,What was the modality of the source volume?,,radio,T1 | T2*,operation_performed == intersubj_reg,no default,no default,,,,,,,srcvol,25,,y,FOR INCLUSION/EXCLUSION CRITERIA
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,intersubj reg,intersubj reg preprocessing,,,,intersubj_reg_preprocessing,,,0,Was any additional preprocessing required?,"Any preprocessing to images; e.g. for T1, segmentation of gray matter; for T2*, single image (specify image) or mean image",char,,operation_performed == intersubj_reg,no default,segmentation of T1 (using FAST),,,,,,,,,,y,FOR INCLUSION/EXCLUSION CRITERIA
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg template space,,,,intersubj_reg_template_space,,,0,Name of coordinate space for registration target,,radio,MNI | Talairach | fsaverage | FS_LR,operation_performed == intersubj_reg,no default,MNI152,,,,,coordinate_space,,tgtspace,79,,y,standard space necessary to interpret coordinates
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg target space modality,,,,intersubj_reg_target_space_modality,,,0,What was the modality of the target volume?,,radio,T1 | T2*,operation_performed == intersubj_reg,no default,T1,,,,,,,mod,25,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg target space resolution,,,,intersubj_reg_target_space_resolution,,,0,Voxel size of target template in millimeters,,radio,2 mm | 3 mm | fsaverage5 | 32k_FS_LR,operation_performed == intersubj_reg,no default,2 mm,,,,,target_resolution,,tgtres,5,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg target image,,,,intersubj_reg_target_image,,,0,Name of target template image,"the specific name of template image; note the domain of the template if not whole brain, i.e. cortical surface only, cerebellum only, CIFTI ‘grayordinates’ (cortical surface vertices + subcortical gray matter voxels), etc.",char,,operation_performed == intersubj_reg,no default,/opt/fsl/6.0.1/data/standard/MNI152_T1_2mm_brain,,,,,target_template_image,,tgtvol,25,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,intersubj reg,intersubj reg extra,,,,intersubj_reg_extra,,,0,Specify any additional template transformation,"e.g., if using a template in MNI space, but reporting coordinates in Talairach, clearly note and report method used (e.g., Brett’s mni2tal, Lancaster’s icbm_spm2tal)",char,,operation_performed == intersubj_reg,no default,,,,,,,,,,,y,standard space necessary to interpret coordinates
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,warp choice,,,,warp_choice,,,0,What type of registration was used?,,boolean,rigid | non-linear,operation_performed == intersubj_reg,"non-linear
",non-linear,,,,,intersubject_transformation_type,,model,25,,,
TRUE,TRUE,3,1,1,0,preprocessing,Preprocessing,intersubj reg,non linear type,,,,non_linear_type,,,0,"If nonlinear registration was used, describe transform method","if a parametric transformation is used, report resolution, e.g., 10x10x10 spline control points",radio,B­-splines | stationary velocity field | momentum | non­parametric displacement field,operation_performed == intersubj_reg,B-splines,10 mm,,,,,nonlinear_transform_type,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,intersubj reg,regularization used,,,,regularization_used,,,0,"Was regularization used?
",,boolean,,1,yes,bending_energy,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,intersubj reg,regularization parameters,,,,regularization_parameters,,,0,Parameter(s) used to set degree of regularization,,char,,operation_performed == intersubj_reg,very light regularization (0.0001),determined empirically for each category of images,,,,,,,,,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg interpolation,,,,intersubj_reg_interpolation,,,0,Interpolation method used for intersubject registration,,interpolation,,operation_performed == intersubj_reg,4th degree spline,trilinear,,,,,interpolation_method,,interp,5,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,intersubj reg,intersubj reg vol2surf interpolation,,,,intersubj_reg_vol2surf_interpolation,,,0,"if projection from volume to surface space, how were voxels sampled from the volume ",,dropdown,trilinear | nearest neighbor | ribbon­-constrained specifying inner and outer surface use,intersubj_reg_used  == 1,,,,,,,,,,,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg cost function,,,,intersubj_reg_cost_function,,,0,Similarity metric used for intersubject registration,,radio,correlation ratio | mutual information | boundary-based registration,operation_performed == intersubj_reg,mutual information,sum-of-squared differences,,,,,transform_similarity_metric,,sim,1.1,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,intersubj reg,intersubj reg masking,,,,intersubj_reg_masking,,,0,Use of cost­-function masking,,boolean,,operation_performed == intersubj_reg,,binary mask in space of --ref image,,,,,,,mask,0.5,,,
TRUE,TRUE,3,1,1,0,preprocessing,Preprocessing,intersubj reg,resampled voxel size,,,,resampled_voxel_size,,,0,"Voxel size in mm of the resampled, atlas-space images",,char,,operation_performed == intersubj_reg,2 2 2,2 mm (determined by target template),,,,,resampled_voxel_size,,,,,,
TRUE,FALSE,3,1,0,1,preprocessing,Preprocessing,anatomical Image Intensity correction,,,,,anatomical_image_intensity_correction,,,0,Specify the type of intensity correction of the anatomical image,Bias field corrections for anatomical MRI,char,,1,"[Bias regularisation is used, but a-priori not specified for either structural or functional image]",option in FAST (segmentation),,,,,,,,,,,
TRUE,FALSE,3,1,0,1,preprocessing,Preprocessing,Functional Image Intensity correction,,,,,functional_image_intensity_correction,,,0,Specify the type of intensity correction of the functional images,Correction of odd versus even slice intensity differences attributable to interleaved EPI acquisition without gaps,char,,stc_method == 'interleaved'_or_'other',"[Bias regularisation is used, but a-priori not specified for either structural or functional image]",???,,,,,,,,,,,
TRUE,FALSE,3,1,1,0,preprocessing,Preprocessing,Intensity normalization,,,,,intensity_normalization,,,0,Type of scaling of image intensities before statistical modelling,"E.g. SPM scales each run such that the mean image will have mean intracerebral intensity of 100; FSL scales each run such that the mean image will have an intracerebral mode of 10,000",radio,scan by scan | run wide,1,,"FSL also has option intensity normalization, which means forcing each volume to have the same mean intensity (not checked by default; not recommended)????",,,,,,,scale,25,,,
TRUE,FALSE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,denoising used,,,,denoising_used,,,0,Was any kind of denoising performed or were any nuisance covariate included in the subject level model?,,boolean,,1,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,noise sources included,,,,noise_sources_included,,,0,What type of noise sources were included?,"--> isn't this more often than not part of the GLM construction after preprocessing? (as it is now stated as part of preprocessing, but I guess that is COBIDAS-way..?)",radio,physiological | motion | tissue specific signal,denoising_used  == 1,,"FSL allows for automatic inclusion of motion parameters into GLM by options ""Standard Motion Parameters"" and ""Standard + Extended Motion Parameters"" in drop-down menu in ""Stats"" menu",,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Physiological noise correction,physio noise corr software,,,physio_noise_corr_software,,,0,software used for physiological noise correction,,radio,,noise_sources_included == physiological,SPM -- Butterworth IIR?,FSL -- PNM: Physiological Noise Modelling,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Physiological noise correction,physio noise corr version,,,physio_noise_corr_version,,,0,software version used for physiological noise correction,,char,,noise_sources_included == physiological,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,Artifact and structured noise removal,Physiological noise correction,method,,,method,,,0,method used for physiological noise correction,,radio,CompCor | ICA­FIX | ICA­AROMA,noise_sources_included == physiological,Same question here as in FSL defaults colums,Remi so how do we write this up?,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Nuisance regression,Motion parameters,,,motion_parameters,,,0,Expansion basis and order of motion parameters used ,,radio,1st temporal derivatives | Volterra kernel expansion,noise_sources_included == motion,SPM allows for automatic inclusion of motion parameters into GLM,"FSL allows for automatic inclusion of motion parameters into GLM by options ""Standard Motion Parameters"" and ""Standard + Extended Motion Parameters"" in drop-down menu in ""Stats"" menu",,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Nuisance regression,Tissue signals,,,tissue_signals,,,0,Tissue signals included as nuisance regressor,,multiple dropdown,whole brain | gray matter | white matter | ventricles,noise_sources_included == tissue_specific_signal,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Nuisance regression,Tissue definition,,,tissue_definition,,,0,Tissue definition to create the nuisance regressor,,radio,a priori seed | automatic segmentation | spatial regression,noise_sources_included == tissue_specific_signal,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Nuisance regression,Tissue signal definition,,,tissue_signal_definition,,,0,Method to define signal in each tissue class,,radio,mean of voxels | first singular vector,noise_sources_included == tissue_specific_signal,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Nuisance regression,Physiological signals,,,physiological_signals,,,0,Physiological signals included as nuisance regressors,,radio,heart rate variability | respiration,noise_sources_included == physiological,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Nuisance regression,Physiological signals model,,,physiological_signals_model,,,0,Modeling choices made for the physiological nuisance regressors,,radio,RETROICOR | cardiac and/or respiratory response functions,noise_sources_included == physiological,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Artifact and structured noise removal,Nuisance regression,Physiological signals number regressor,,,physiological_signals_number_regressor,,,0,number of computed regressors,,int,,noise_sources_included == physiological,,,,,,,,,,,,,
TRUE,FALSE,3,1,0,0,preprocessing,Preprocessing,Volume censoring,Volume censoring used,,,,volume_censoring_used,,,0,Was volume censoring applied (a.k.a. “scrubbing” or “de-spiking”)?,,boolean,,1,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Volume censoring,volume censoring software,,,,volume_censoring_software,,,0,Software used for volume censoring,,radio,,volume_censoring_used  == 1,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Volume censoring,volume censoring version,,,,volume_censoring_version,,,0,Software version used for volume censoring,,"char
",,volume_censoring_used  == 2,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Volume censoring,volume censoring method,,,,volume_censoring_method,,,0,Method used for volume censoring,,char,,volume_censoring_used  == 3,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Volume censoring,volume censoring criteria,,,,volume_censoring_criteria,,,0,Criteria used for volume censoring,,radio,frame-by-frame displacement threshold | percentage BOLD change | DVARS,volume_censoring_used  == 4,,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Volume censoring,interpolation,,,,interpolation,,,0,Interpolation used for volume censoring,,radio,none | spline | spectral estimation,volume_censoring_used  == 5,,,,,,,,,,,,,
TRUE,FALSE,3,0,0,1,preprocessing,Preprocessing,Resting state fMRI feature,Summary measures,ALFF fALFF,,,alff_falff,rMRI,,0,Lower and upper band pass frequencies,,char,Lower and upper band pass frequencies,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Resting state fMRI feature,Summary measures,ReHo,,,reho,rMRI,,0,,"Neighborhood size used to compute local similarity measures (e.g. 6, 18 or 26)",float,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Resting state fMRI feature,Summary measures,ReHo,similarity measure,,similarity_measure,rMRI,,0,,Similarity measure (e.g. Kendall’s coefficient of concordance),char,,1,,,,,,,,,,,,,
TRUE,FALSE,3,1,0,1,preprocessing,Preprocessing,Spatial smoothing,smoothing software,,,,smoothing_software,,,0,Software used for smoothing,,mri_software,,~single_preprocessing_software | operation_performed == smoothing,SPM,Susan,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Spatial smoothing,smoothing version,,,,smoothing_version,,,0,Software version used for smoothing,,char,,~single_preprocessing_software | operation_performed == smoothing,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Spatial smoothing,smoothing type,,,,smoothing_type,,,0,Describe the type of smoothing applied,,radio,gaussian,operation_performed == smoothing,gaussian,Gaussian,,,,,smoothing_type,,kernel,97.6,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Spatial smoothing,smoothing size,,,,smoothing_size,,,0,The full-width at half-maximum of the smoothing kernel in millimeters,,float,,operation_performed == smoothing,8,5 mm,,,,,smoothing_fwhm,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Spatial smoothing,filtering approach,,,,filtering_approach,,,0,Filtering approach,,radio,fixed kernel | iterative smoothing until fixed FWHM,1,fixed kernel,fixed kernel,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Spatial smoothing,smoothing target space,,,,smoothing_target_space,,,0,Space in which smoothing is performed,,radio,native volume | native surface | MNI volume | template surface,1,[no default; depending on order of preprocessing steps],native volume,,,,,,,,,,,
TRUE,FALSE,3,1,1,0,preprocessing,Preprocessing,Quality control reports,,,,,quality_control_reports,,,0,Describe quality control measures,"Summaries of subject motion (e.g. mean frame-wise displacement), image variance (e.g. DVARS), and note of any other irregularities found (e.g. motion or poor SNR not sufficiently severe to warrant exclusion). Should be included with any publically shared data. Summaries of subject motion, image variance, and note of any other irregularities found.",char,,1,no default,,,,,,quality_control,,,,,,
FALSE,FALSE,4,0,0,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Dependent variable,Data submitted to statistical modeling,,,data_submitted_to_statistical_modeling,,mass_univariate,0,,"Report the number of time points, number of subjects; specify exclusions of time points / subjects, if not already specified in experimental design",radio,the number of time points | number of subjects; specify exclusions of time points / subjects | if not already specified in experimental design,1,,,,,,,,,,,,,
TRUE,TRUE,4,0,0,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Dependent variable,Spatial region modeled,,,spatial_region_modeled,,mass_univariate,0,,"If not “Full brain”, give a specification of an anatomically or functionally defined mask",char,,1,,,,,,,,,,,,y,necessary for inclusion/exclusion criteria
TRUE,TRUE,4,1,0,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,Event-related design predictors,Event related duration,event_related_duration,,mass_univariate,0,What duration was used to model each event?,,float,,if_design_includes_events,,,,,,,,,,,,,
TRUE,TRUE,4,1,0,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,Event-related design predictors,Event related parametric modulation,event_related_parametric_modulation,,mass_univariate,0,Describe any parametric modulation used,,char,,if_design_includes_events,,,,,,,,,,,,,
TRUE,TRUE,4,1,0,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,Block design predictors,Base line model,base_line_model,,mass_univariate,0,Was the baseline explicitly modelled?,,boolean,,if_design_includes_blocks,,,,,,,,,,,,,
TRUE,TRUE,4,1,1,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,Hemodynamic response function basis set,,hemodynamic_response_function_basis_set,,mass_univariate,0,Nature of HRF model,,radio,Canonical | smooth basis (e.g. SPM “informed” or Fourier basis; FSL’s FLOBS) | Finite Impulse Response,1,,,,,,,,,basis,75,,,
TRUE,TRUE,4,1,1,0,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,Hemodynamic response function basis set,time derivative,time_derivative,,mass_univariate,0,Were temporal derivatives included?,,boolean,,hemodynamic_response_function_basis_set,,,,,,,used_temporal_derivatives,,,,,,
TRUE,TRUE,4,1,1,0,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,Hemodynamic response function basis set,dispersion derivative,dispersion_derivative,,mass_univariate,0,Were dispersion derivatives included?,,boolean,,hemodynamic_response_function_basis_set,,,,,,,used_dispersion_derivatives,,,,,,
TRUE,TRUE,4,1,1,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,high-pass filter,high-pass filter used,high-pass_filter_used,,mass_univariate,0,Was high pass filtering applied?,,boolean,,1,,,,,,,used_high_pass_filter,,,97.5,,,
TRUE,TRUE,4,1,1,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,high-pass filter,high-pass filter type,high-pass_filter_type,,mass_univariate,0,What method was used for high pass filtering?,,radio,SPM: DCT basis | FSL: ??? | AFNI: ???,1,,,,,,,high_pass_filter_method,,filttype,97.5,,,
TRUE,TRUE,4,1,1,0,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,high-pass filter,high-pass filter cutoff,high-pass_filter_cutoff,,mass_univariate,0,What was the cutoff of the high-pass filter?,in seconds,float,,1,,,,,,,high_pass_filter_method,,,,,,
TRUE,TRUE,4,1,1,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,movement regressors included,,movement_regressors_included,,mass_univariate,0,"Which motion regressors were included?
",,multiple dropdown,None | 6 regressors | 6 temporal derivatives | 6 regressors² + 6 temporal derivatives² | Framewise displacement,1,,,,,,,used_motion_regressors,,regress,35,,,
TRUE,TRUE,4,1,1,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,other nuisance regressors,,other_nuisance_regressors,,mass_univariate,0,"Any other nuisance regressors, and whether they were entered as interactions","e.g. with a task effect in 1st level fMRI, or with group effect",multiple dropdown,GM | WM | CSF | global | reaction time,1,,,,,,,used_reaction_time_regressor,,regress,35,,,
TRUE,TRUE,4,1,1,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,orthogonalization,,orthogonalization,,mass_univariate,0,Were any regressors specifically orthogonalized with respect to others?,,boolean,,1,,,,,,,used_orthogonalization,,orth,0.84,,,
TRUE,TRUE,4,1,1,1,statistical_modeling_and_inference,Statistical Modeling and Inference,Mass univariate analyses,Independent variables,First level fMRI,orthogonalization description,,orthogonalization_description,,mass_univariate,0,"If orthogonalization was used, describe here",Set of other regressors used to orthogonalize against,char,,1,,,,,,,orthogonalization_description,,orth,,,,
